A_id,A_amount,A_valueDate,A_currencyCode,Risk_Exposure
845225938765.0,950000.0,2023-03-08,USD,950000.0
797792218634.0,-950000.0,2023-03-08,USD,950000.0
80449828031.0,-949119.01,2023-05-07,USD,949119.01
474874350577.0,-944794.22,2023-03-09,USD,944794.22
425295929510.0,944794.22,2023-03-04,USD,944794.22
625100706159.0,941382.68,2023-05-31,USD,941382.68
120481336942.0,940623.53,2023-03-26,USD,940623.53
83291870248.0,-940500.0,2023-04-20,USD,940500.0
239175975351.0,-940160.0,2023-03-08,USD,940160.0
947423402096.0,940160.0,2023-03-08,USD,940160.0
793631376885.0,938339.77,2023-03-19,USD,938339.77
571441308691.0,-937451.59,2023-05-07,USD,937451.59
820676238684.0,937314.41,2023-05-11,USD,937314.41
199955849159.0,-937314.41,2023-05-11,USD,937314.41
169117802148.0,934915.66,2023-03-22,USD,934915.66
615383835640.0,934907.9,2023-03-16,USD,934907.9
918016772664.0,934907.61,2023-03-17,USD,934907.61
15359352760.0,934022.0,2023-05-25,USD,934022.0
387731228179.0,933850.2,2023-05-06,USD,933850.2
774654083138.0,-933850.2,2023-05-06,USD,933850.2
205662286627.0,933763.93,2023-03-12,USD,933763.93
7451730738.0,933763.93,2023-03-10,USD,933763.93
206997115090.0,-932739.89,2023-03-22,USD,932739.89
310937478899.0,932739.89,2023-03-22,USD,932739.89
660215507002.0,-932627.48,2023-03-04,USD,932627.48
43866514036.0,932627.48,2023-03-09,USD,932627.48
607994595518.0,-923973.92,2023-03-05,USD,923973.92
93944975456.0,923973.92,2023-03-05,USD,923973.92
827665834955.0,922190.0,2023-05-19,USD,922190.0
842663906983.0,920338.4,2023-04-29,USD,920338.4
110273216256.0,920284.96,2023-03-05,USD,920284.96
44337419215.0,-920249.96,2023-03-05,USD,920249.96
242197664583.0,-919695.0,2023-04-12,USD,919695.0
535909667726.0,918724.92,2023-04-01,USD,918724.92
922053378970.0,-918724.92,2023-04-01,USD,918724.92
864325891901.0,-917721.93,2023-04-30,USD,917721.93
785589216430.0,-917032.96,2023-03-16,USD,917032.96
418998152382.0,917032.96,2023-03-16,USD,917032.96
750215695954.0,-916091.16,2023-05-20,USD,916091.16
836210914781.0,916091.16,2023-05-20,USD,916091.16
656207307276.0,912006.3,2023-04-06,USD,912006.3
365093474655.0,-912006.3,2023-04-06,USD,912006.3
890071096339.0,911536.66,2023-05-18,USD,911536.66
438880683611.0,911467.02,2023-04-26,USD,911467.02
992833193034.0,-911467.02,2023-04-26,USD,911467.02
676851649002.0,911467.02,2023-05-07,USD,911467.02
657987820396.0,-911402.0,2023-05-04,USD,911402.0
742805158979.0,911402.0,2023-05-04,USD,911402.0
336856014578.0,-910410.11,2023-03-08,USD,910410.11
896577113734.0,-907493.03,2023-05-26,USD,907493.03
66317590889.0,907001.33,2023-05-24,USD,907001.33
972090326287.0,905372.52,2023-04-02,USD,905372.52
50377388613.0,-904930.0,2023-05-17,USD,904930.0
941410285415.0,904930.0,2023-05-17,USD,904930.0
239934983724.0,-904260.19,2023-04-27,USD,904260.19
419644660786.0,892418.28,2023-05-04,USD,892418.28
509796326321.0,-891942.1,2023-03-10,USD,891942.1
199847154142.0,891942.1,2023-03-10,USD,891942.1
509248232993.0,-891482.81,2023-04-14,USD,891482.81
734486865319.0,891482.81,2023-04-06,USD,891482.81
810263718092.0,891482.16,2023-05-11,USD,891482.16
8853081036.0,-891482.16,2023-05-11,USD,891482.16
354381523885.0,891032.76,2023-03-08,USD,891032.76
829317146240.0,891025.67,2023-03-23,USD,891025.67
259004552033.0,-891025.67,2023-03-23,USD,891025.67
562672493155.0,-890347.26,2023-04-06,USD,890347.26
230285381557.0,890347.26,2023-04-06,USD,890347.26
772002201915.0,889981.46,2023-03-16,USD,889981.46
978916018625.0,889933.9,2023-03-05,USD,889933.9
863569816962.0,-889090.84,2023-04-26,USD,889090.84
236797250911.0,889090.84,2023-05-07,USD,889090.84
760425865855.0,889090.84,2023-04-26,USD,889090.84
950766743933.0,-888715.19,2023-03-10,USD,888715.19
424385010311.0,888715.19,2023-03-10,USD,888715.19
641152932350.0,885553.05,2023-03-11,USD,885553.05
667221449873.0,-885288.72,2023-05-26,USD,885288.72
86563106315.0,885288.72,2023-05-26,USD,885288.72
942476707875.0,-885189.64,2023-05-18,USD,885189.64
332692030054.0,-885189.64,2023-05-18,USD,885189.64
443890636011.0,-885189.64,2023-05-18,USD,885189.64
697548307585.0,-885189.64,2023-05-18,USD,885189.64
77939439554.0,884636.36,2023-03-22,USD,884636.36
508181067103.0,-884636.36,2023-03-22,USD,884636.36
651721870302.0,884458.42,2023-03-10,USD,884458.42
753790499176.0,883151.93,2023-04-29,USD,883151.93
925116202085.0,882791.93,2023-05-11,USD,882791.93
304770419912.0,-882791.93,2023-05-11,USD,882791.93
246408909986.0,882359.22,2023-04-30,USD,882359.22
628264875303.0,882350.64,2023-04-13,USD,882350.64
676981200112.0,-882000.0,2023-04-30,USD,882000.0
335487938269.0,-882000.0,2023-03-12,USD,882000.0
444854786842.0,-882000.0,2023-04-26,USD,882000.0
515165120627.0,-882000.0,2023-04-13,USD,882000.0
899472063802.0,882000.0,2023-04-26,USD,882000.0
34383840613.0,880716.01,2023-05-21,USD,880716.01
920923713570.0,-880716.01,2023-05-21,USD,880716.01
510861664870.0,875620.0,2023-05-17,USD,875620.0
509339650301.0,875232.48,2023-03-29,USD,875232.48
56691760119.0,873536.34,2023-05-24,USD,873536.34
646087451925.0,-873536.34,2023-05-24,USD,873536.34
541563840181.0,-873257.0,2023-04-15,USD,873257.0
882702889069.0,872647.78,2023-04-26,USD,872647.78
992192991464.0,-872647.78,2023-04-26,USD,872647.78
928445313108.0,872647.78,2023-05-07,USD,872647.78
651147184782.0,872475.73,2023-02-22,USD,872475.73
756764091327.0,-872475.73,2023-02-22,USD,872475.73
121732000141.0,872475.73,2023-03-08,USD,872475.73
49819753868.0,-866265.91,2023-03-09,USD,866265.91
562274424647.0,866265.91,2023-03-09,USD,866265.91
502593518162.0,-865636.09,2023-03-09,USD,865636.09
702815552551.0,865636.09,2023-03-09,USD,865636.09
497755897821.0,-860195.56,2023-05-13,USD,860195.56
663958788870.0,-858209.53,2023-05-07,USD,858209.53
116860453750.0,-855696.11,2023-03-31,USD,855696.11
653201726080.0,-854634.0,2023-05-24,USD,854634.0
75496412100.0,854634.0,2023-05-24,USD,854634.0
750014930665.0,854554.76,2023-03-04,USD,854554.76
58836482844.0,-854554.76,2023-03-04,USD,854554.76
981852393189.0,-854540.0,2023-05-20,USD,854540.0
501212193989.0,854540.0,2023-05-20,USD,854540.0
498691844680.0,-853588.3,2023-03-29,USD,853588.3
406591415571.0,853588.3,2023-03-29,USD,853588.3
420082188734.0,852844.28,2023-02-22,USD,852844.28
292559091994.0,852844.28,2023-03-08,USD,852844.28
226726711041.0,-852844.28,2023-02-22,USD,852844.28
220358480949.0,-850672.54,2023-03-05,USD,850672.54
372589744695.0,850000.0,2023-03-29,USD,850000.0
461513978016.0,-850000.0,2023-03-29,USD,850000.0
950706280574.0,-847589.48,2023-03-19,USD,847589.48
283403784066.0,847589.48,2023-03-19,USD,847589.48
879199207532.0,847191.3,2023-05-20,USD,847191.3
960627570742.0,-846950.55,2023-04-06,USD,846950.55
686179544876.0,846818.43,2023-03-09,USD,846818.43
301548527377.0,-846724.85,2023-05-17,USD,846724.85
38055763723.0,-845397.71,2023-05-17,USD,845397.71
67189136718.0,-845397.71,2023-05-17,USD,845397.71
130725782815.0,845397.71,2023-05-17,USD,845397.71
635581523674.0,-845397.71,2023-05-17,USD,845397.71
631112667215.0,845397.71,2023-05-17,USD,845397.71
832585667832.0,845397.71,2023-05-17,USD,845397.71
548119203546.0,845018.59,2023-03-22,USD,845018.59
703744969464.0,-845018.59,2023-03-22,USD,845018.59
746881639090.0,844943.8,2023-04-30,USD,844943.8
108325204620.0,-844943.8,2023-04-30,USD,844943.8
77774949384.0,844528.25,2023-03-31,USD,844528.25
467037358817.0,-844466.09,2023-03-05,USD,844466.09
583667243513.0,844456.71,2023-04-30,USD,844456.71
706988377116.0,-844449.04,2023-04-29,USD,844449.04
981573687627.0,844396.19,2023-04-30,USD,844396.19
668680770338.0,844384.47,2023-04-07,USD,844384.47
699407172468.0,844380.48,2023-04-30,USD,844380.48
171586731018.0,843283.71,2023-04-12,USD,843283.71
429083270027.0,843000.0,2023-05-03,USD,843000.0
960728155782.0,-843000.0,2023-04-26,USD,843000.0
155862964235.0,843000.0,2023-04-26,USD,843000.0
287070490919.0,-843000.0,2023-05-03,USD,843000.0
142655019492.0,843000.0,2023-05-04,USD,843000.0
526440150871.0,842049.14,2023-03-24,USD,842049.14
866887209759.0,842048.0,2023-03-25,USD,842048.0
606181922891.0,841533.01,2023-05-11,USD,841533.01
762808652889.0,-841533.01,2023-05-06,USD,841533.01
296259084197.0,841533.01,2023-05-06,USD,841533.01
583890675409.0,841533.01,2023-05-06,USD,841533.01
637238297559.0,-841533.01,2023-05-06,USD,841533.01
382236485938.0,-841299.0,2023-03-31,USD,841299.0
889564589808.0,841029.24,2023-03-23,USD,841029.24
326908346201.0,-840933.42,2023-05-24,USD,840933.42
667866107800.0,826148.7,2023-05-25,USD,826148.7
302881587861.0,824000.0,2023-05-11,USD,824000.0
962902102313.0,-819851.13,2023-04-19,USD,819851.13
610156667752.0,819851.13,2023-04-19,USD,819851.13
553994111452.0,-818597.65,2023-03-31,USD,818597.65
965478435782.0,818558.55,2023-04-08,USD,818558.55
210920680145.0,-818535.58,2023-03-23,USD,818535.58
210165025725.0,818535.58,2023-03-23,USD,818535.58
665632711502.0,-818535.58,2023-04-08,USD,818535.58
52030522426.0,-816649.2,2023-04-07,USD,816649.2
133222112760.0,-816164.1,2023-04-07,USD,816164.1
977897972276.0,-813323.77,2023-04-30,USD,813323.77
747750657670.0,-813304.11,2023-04-30,USD,813304.11
390411436760.0,813287.84,2023-04-08,USD,813287.84
475015739567.0,-813279.04,2023-04-30,USD,813279.04
169519243684.0,812554.18,2023-05-17,USD,812554.18
478914617070.0,-812554.18,2023-05-17,USD,812554.18
644637374257.0,810000.0,2023-03-25,USD,810000.0
520973696430.0,-800000.0,2023-03-25,USD,800000.0
358271472150.0,800000.0,2023-04-12,USD,800000.0
243123380097.0,-800000.0,2023-04-12,USD,800000.0
535594013853.0,800000.0,2023-04-13,USD,800000.0
130333688517.0,-794083.89,2023-04-28,USD,794083.89
883997203782.0,793955.75,2023-04-27,USD,793955.75
910124180697.0,791227.93,2023-05-13,USD,791227.93
210740837493.0,-791227.93,2023-05-13,USD,791227.93
684109912620.0,787591.1,2023-05-31,USD,787591.1
564428259485.0,787591.1,2023-05-31,USD,787591.1
946786951981.0,782663.67,2023-05-24,USD,782663.67
327562716987.0,-782006.0,2023-04-27,USD,782006.0
688035867021.0,-781993.17,2023-03-23,USD,781993.17
500494013398.0,781993.17,2023-03-29,USD,781993.17
370830556656.0,781993.17,2023-03-23,USD,781993.17
652751190052.0,-781951.02,2023-03-30,USD,781951.02
176116567110.0,-780349.5,2023-03-16,USD,780349.5
364554484789.0,780349.5,2023-03-17,USD,780349.5
750352045809.0,780265.36,2023-04-02,USD,780265.36
511170490768.0,780000.0,2023-03-30,USD,780000.0
967434637146.0,778080.17,2023-03-26,USD,778080.17
193086138663.0,-776741.96,2023-05-06,USD,776741.96
936586420161.0,776741.96,2023-05-06,USD,776741.96
901117447661.0,-776741.96,2023-05-06,USD,776741.96
167933308474.0,776741.96,2023-05-06,USD,776741.96
228821035786.0,776731.1,2023-04-13,USD,776731.1
133211256452.0,-776498.16,2023-05-07,USD,776498.16
364486731455.0,776191.0,2023-05-07,USD,776191.0
459602229648.0,774956.5,2023-04-27,USD,774956.5
165044965103.0,769771.19,2023-05-19,USD,769771.19
668852720505.0,-769771.19,2023-05-19,USD,769771.19
953845012794.0,767023.11,2023-05-24,USD,767023.11
996016310599.0,-767023.11,2023-05-24,USD,767023.11
457348727966.0,766449.63,2023-03-08,USD,766449.63
361207708706.0,766449.63,2023-02-22,USD,766449.63
325555113188.0,-766449.63,2023-02-22,USD,766449.63
589286969713.0,763203.18,2023-03-29,USD,763203.18
337760773760.0,762708.89,2023-04-27,USD,762708.89
289682029669.0,-762708.89,2023-04-27,USD,762708.89
824112674492.0,759740.87,2023-03-23,USD,759740.87
705766302278.0,-759740.87,2023-04-08,USD,759740.87
130373671337.0,-759740.87,2023-03-23,USD,759740.87
941083705286.0,-756595.59,2023-04-30,USD,756595.59
776639393860.0,756595.59,2023-04-30,USD,756595.59
296218968685.0,753039.09,2023-03-11,USD,753039.09
950837200469.0,-753039.09,2023-03-11,USD,753039.09
424532611897.0,750922.94,2023-04-30,USD,750922.94
200444656983.0,-750922.94,2023-04-30,USD,750922.94
857630131025.0,-750908.55,2023-05-03,USD,750908.55
764938852595.0,750908.55,2023-05-03,USD,750908.55
537333510083.0,750607.35,2023-05-18,USD,750607.35
606738700462.0,750261.0,2023-03-23,USD,750261.0
652214120894.0,-750261.0,2023-03-23,USD,750261.0
94883540169.0,750261.0,2023-04-06,USD,750261.0
853414695748.0,-750235.52,2023-03-05,USD,750235.52
700305078822.0,-750227.0,2023-04-29,USD,750227.0
206211366508.0,750221.6,2023-04-30,USD,750221.6
823488828540.0,750203.2,2023-05-07,USD,750203.2
144852335201.0,750203.2,2023-04-26,USD,750203.2
845636476997.0,-750203.2,2023-04-26,USD,750203.2
451932836956.0,-750195.93,2023-04-30,USD,750195.93
31441318684.0,750195.93,2023-04-30,USD,750195.93
202470075129.0,-750186.0,2023-04-12,USD,750186.0
78932714663.0,-750181.76,2023-04-27,USD,750181.76
821703957719.0,743671.0,2023-05-12,USD,743671.0
962953107703.0,-743671.0,2023-05-13,USD,743671.0
957261595686.0,-743671.0,2023-05-12,USD,743671.0
29296881380.0,743671.0,2023-05-13,USD,743671.0
914134969735.0,-743500.0,2023-04-15,USD,743500.0
144396388443.0,740759.18,2023-03-31,USD,740759.18
887035021053.0,740676.69,2023-04-30,USD,740676.69
810457286175.0,740662.09,2023-04-12,USD,740662.09
279111437802.0,-739399.32,2023-03-04,USD,739399.32
750658302106.0,739399.32,2023-03-09,USD,739399.32
259921129177.0,739382.38,2022-05-18,USD,739382.38
689883432613.0,-739382.25,2022-05-18,USD,739382.25
739069650827.0,-738373.71,2023-05-18,USD,738373.71
121892310124.0,738373.71,2023-05-18,USD,738373.71
810449624770.0,-738138.55,2023-04-28,USD,738138.55
945324207566.0,737337.85,2023-04-06,USD,737337.85
690047668280.0,-737337.85,2023-04-06,USD,737337.85
562815902685.0,-737025.96,2023-03-08,USD,737025.96
15484359126.0,-736835.44,2023-04-02,USD,736835.44
285109064274.0,-732227.9,2023-04-19,USD,732227.9
250485869469.0,729813.11,2023-05-12,USD,729813.11
652422295515.0,728235.7,2023-05-03,USD,728235.7
140024492036.0,-728235.7,2023-05-03,USD,728235.7
770309873516.0,728175.5,2023-05-05,USD,728175.5
853243214329.0,-727371.5,2023-04-27,USD,727371.5
5687703877.0,720334.64,2023-05-17,USD,720334.64
419104225344.0,719725.83,2023-05-24,USD,719725.83
245382029000.0,-719725.83,2023-05-24,USD,719725.83
663540424932.0,-717534.58,2023-03-12,USD,717534.58
742303379145.0,717534.58,2023-03-12,USD,717534.58
617991152016.0,-716249.86,2023-05-06,USD,716249.86
855929573952.0,715454.62,2023-03-17,USD,715454.62
466646065394.0,-715454.62,2023-03-17,USD,715454.62
14621263592.0,-715365.6,2023-04-07,USD,715365.6
645633499567.0,711100.46,2023-04-26,USD,711100.46
869782597298.0,711100.46,2023-05-07,USD,711100.46
176933146952.0,-711100.46,2023-04-26,USD,711100.46
696458915000.0,-709281.2,2023-03-30,USD,709281.2
196299080320.0,709040.81,2023-05-26,USD,709040.81
224925236173.0,706118.44,2023-03-29,USD,706118.44
128312256689.0,-705100.17,2023-04-19,USD,705100.17
961593921690.0,-704768.61,2023-05-19,USD,704768.61
769668765423.0,704246.99,2023-04-02,USD,704246.99
690664657790.0,704061.7,2023-04-19,USD,704061.7
761120547601.0,-699686.84,2023-03-11,USD,699686.84
980509680066.0,699686.84,2023-03-11,USD,699686.84
334495490032.0,-699000.0,2023-04-20,USD,699000.0
83817523054.0,696483.09,2023-05-14,USD,696483.09
85555808412.0,-696483.09,2023-05-14,USD,696483.09
753698731987.0,-696162.23,2023-04-02,USD,696162.23
449495648017.0,696162.23,2023-04-02,USD,696162.23
267074445070.0,695822.01,2023-03-22,USD,695822.01
511877746478.0,-695822.01,2023-03-22,USD,695822.01
468843224855.0,693020.27,2023-03-24,USD,693020.27
146279844096.0,-693020.27,2023-03-24,USD,693020.27
38397258230.0,-691128.0,2023-03-05,USD,691128.0
7210722002.0,691128.0,2023-02-25,USD,691128.0
963556431179.0,685747.47,2023-04-05,USD,685747.47
751624587196.0,680995.17,2023-04-12,USD,680995.17
166734767110.0,-676303.48,2023-04-13,USD,676303.48
343469875660.0,676303.48,2023-04-19,USD,676303.48
80943149890.0,-676098.66,2023-04-19,USD,676098.66
399702832575.0,674783.1,2023-03-11,USD,674783.1
48273037057.0,-674783.1,2023-03-11,USD,674783.1
3642691742.0,-674610.58,2023-01-12,USD,674610.58
700753394156.0,674610.58,2023-01-12,USD,674610.58
46396867445.0,-674268.88,2023-03-09,USD,674268.88
26436161221.0,674268.88,2023-03-09,USD,674268.88
81100986983.0,674111.97,2023-04-26,USD,674111.97
131027526859.0,-674111.97,2023-04-26,USD,674111.97
561199109804.0,-670167.77,2023-04-27,USD,670167.77
360889736531.0,-669404.6,2023-03-16,USD,669404.6
245159141480.0,660358.62,2023-05-24,USD,660358.62
567642245839.0,-660358.62,2023-05-24,USD,660358.62
526723890007.0,660000.0,2023-03-12,USD,660000.0
374575216050.0,-660000.0,2023-03-12,USD,660000.0
225844935558.0,658356.83,2023-04-08,USD,658356.83
17441101533.0,-657613.69,2023-05-26,USD,657613.69
383343586295.0,657613.69,2023-05-26,USD,657613.69
707883204652.0,-657346.07,2023-05-05,USD,657346.07
885679623302.0,657346.07,2023-05-05,USD,657346.07
266322945186.0,-657000.0,2023-03-16,USD,657000.0
657762932559.0,657000.0,2023-03-16,USD,657000.0
469116679205.0,657000.0,2023-03-17,USD,657000.0
631671235950.0,-657000.0,2023-03-17,USD,657000.0
939312462920.0,653734.68,2023-04-29,USD,653734.68
58469249510.0,650674.67,2023-04-19,USD,650674.67
924185584493.0,-650674.67,2023-04-13,USD,650674.67
898268425701.0,-649192.32,2023-05-17,USD,649192.32
599180467355.0,-647704.98,2023-03-31,USD,647704.98
324152227732.0,-645633.03,2023-03-22,USD,645633.03
763056971834.0,-645449.7,2023-05-19,USD,645449.7
372669595195.0,641584.3,2023-04-02,USD,641584.3
472284554509.0,-641414.26,2023-03-22,USD,641414.26
339218034692.0,-640085.32,2023-04-07,USD,640085.32
555006005491.0,-637880.33,2023-05-24,USD,637880.33
730759842179.0,637880.33,2023-05-24,USD,637880.33
640519955436.0,637608.21,2023-05-26,USD,637608.21
753092463411.0,637505.05,2023-05-04,USD,637505.05
935811520984.0,-637016.34,2023-03-09,USD,637016.34
413191844375.0,-637000.0,2023-05-05,USD,637000.0
514226735861.0,-633404.1,2023-04-02,USD,633404.1
940236340093.0,633182.63,2023-04-14,USD,633182.63
146448874420.0,630737.24,2023-05-26,USD,630737.24
705592364749.0,628907.0,2023-04-14,USD,628907.0
73870845484.0,-628907.0,2023-04-14,USD,628907.0
581006183017.0,626894.39,2023-03-31,USD,626894.39
895573710937.0,626880.84,2023-04-05,USD,626880.84
594345868765.0,-626813.4,2023-04-30,USD,626813.4
959303626236.0,-625861.75,2023-03-05,USD,625861.75
143889164177.0,625192.1,2023-03-11,USD,625192.1
933721593161.0,625063.54,2023-03-24,USD,625063.54
921123317215.0,-625063.54,2023-03-24,USD,625063.54
670522090070.0,624697.7,2023-05-13,USD,624697.7
523761718423.0,-624697.7,2023-05-13,USD,624697.7
119092701759.0,-624517.07,2023-05-07,USD,624517.07
285058186388.0,-624309.9,2023-03-04,USD,624309.9
184078953345.0,620000.0,2023-03-09,USD,620000.0
657823690300.0,-620000.0,2023-03-04,USD,620000.0
283191048857.0,-618822.39,2023-04-05,USD,618822.39
384961907303.0,617113.6,2023-03-09,USD,617113.6
828872305092.0,615580.16,2023-03-17,USD,615580.16
675072239301.0,-611252.2,2023-05-07,USD,611252.2
212620012581.0,611252.2,2023-05-07,USD,611252.2
919028676489.0,604000.09,2023-05-14,USD,604000.09
534607330288.0,-602882.14,2023-03-25,USD,602882.14
562902403529.0,602882.14,2023-03-25,USD,602882.14
210761256165.0,-600728.6,2023-04-30,USD,600728.6
437635071844.0,-600415.25,2023-05-06,USD,600415.25
662621449800.0,600415.25,2023-05-06,USD,600415.25
978055860062.0,596833.87,2023-04-02,USD,596833.87
234273513312.0,596401.0,2023-05-13,USD,596401.0
473688184191.0,-596401.0,2023-05-13,USD,596401.0
924222031342.0,596401.0,2023-05-13,USD,596401.0
723645154497.0,-596401.0,2023-05-13,USD,596401.0
706818471562.0,-596137.69,2023-03-30,USD,596137.69
245441120259.0,596137.69,2023-03-30,USD,596137.69
4095643822.0,594335.55,2023-04-05,USD,594335.55
213138056160.0,594335.15,2023-04-02,USD,594335.15
940709006563.0,-593980.0,2023-04-20,USD,593980.0
86049100503.0,593980.0,2023-04-20,USD,593980.0
101865640901.0,-593883.05,2023-04-21,USD,593883.05
181625930020.0,592540.0,2023-04-01,USD,592540.0
197688237809.0,-592540.0,2023-04-01,USD,592540.0
908962552732.0,590540.67,2023-04-28,USD,590540.67
162658449094.0,590540.67,2023-04-28,USD,590540.67
117201422826.0,-590439.16,2023-03-08,USD,590439.16
